index,text,modified_text,intervention_status,intervention_type,gold_label,pred_label
1595,Phoebe I think he would notice if you didn’t have a baby in nine months!,Phoebe I think he would notice if you didn’t have a baby in nine weeks!,success,weak,anger,anger
1597,Now I can’t believe it! What? Rachel’s pregnant?  Who’s the father?,Now I can’t imagine it! What? Rachel’s pregnant? Who’s the father?,success,weak,surprise,surprise
1604,Was that story over?,Was that tale over?,success,weak,neutral,neutral
1607,People have got to finish their stories!,People have got to complete their stories!,success,weak,anger,neutral
1609,"Ohh, let me see it! Let me see your hand!","Ohh, let me see it! Let me see your palm!",success,weak,surprise,joy
1611,I wanna see what’s in your hand. I wanna see the trash.,I wanna see what’s in your hand. I wanna see the stuff.,success,weak,disgust,anger
1616,"Ross, I think we should stick to the routine, we don’t wanna look stupid!","Ross, I think we should stick to the routine, we don’t wanna look silly!",success,weak,joy,anger
1617,Alright we’re back! Ten seconds left here we go! Ten! Nine! Eight! Seven!,Alright we’re back! Ten seconds left here we go! Ten! Nine! Eight! Six!,success,weak,joy,joy
1620,No! Year! Happy No Year!,No! Year! Good No Year!,success,weak,joy,joy
1621,"Okay, here’s where we go to the live shot of Times Square, nice work everyone that’s a wrap!","Okay, here’s where we go to the live shot of Times Square, nice work everyone that’s a finish!",success,weak,joy,joy
1622,"So Lizzie, are-are-are you planning on staying the night?","So Lizzie, are-are-are you planning on stopping the night?",success,weak,neutral,neutral
1623,"Oh no-no believe me, I’m leaving as soon as possible!","Oh no-no believe me, I’m going as soon as possible!",success,weak,neutral,anger
1624,"Good. Good. Not that we don’t want you to stay, obviously you’re welcome—How much more homework do you have?","Good. Good. Not that we don’t want you to stay, clearly you’re welcome—How much more homework do you have?",success,weak,neutral,neutral
1625,"I see. Y’know umm, Phoebe makes sock bunnies.","I see. Y’know umm, Phoebe creates sock bunnies.",success,weak,neutral,neutral
1634,I totally forgot about tonight and the fact that we’re supposed to,I totally missed about tonight and the fact that we’re supposed to,success,weak,neutral,neutral
1636,"No-no, it’s not okay!","No-no, it’s barely okay!",success,weak,sadness,sadness
1638,I mean you were just… You’re so incredible!,I mean you were just... You’re so remarkable!,success,weak,sadness,joy
1639,You went through all this time and effort to make this tape for me!,You went through all this time and effort to create this tape for me!,success,weak,sadness,anger
1640,"Y’know I’m just gonna—I, I am gonna make this up to you!","Y’know I’m just gonna—I, I am gonna offer this up to you!",success,weak,joy,anger
1643,"Well, I did put a lot of thought in the tape.","Well, I did put a lot of effort in the tape.",success,weak,neutral,neutral
1644,"No.  And then I called him, and he wasn’t there.","No. And then I contacted him, and he wasn’t there.",success,weak,neutral,neutral
1645,"Well, then he’s, he’s probably just, out.","Well, then he’s, he’s maybe just, out.",success,weak,neutral,neutral
1646,"Oh, thank you that’s very helpful, I’m glad you came over.","Oh, thank you that’s very helpful, I’m pleased you came over.",success,weak,neutral,joy
1649,"Hi! Oh, I’m so glad you called.","Hi! Oh, I’m so pleased you called.",success,weak,joy,joy
1650,"Really? I’ve been thinking, this is crazy, I mean don’t, don’t you think we can work on this?","Really? I’ve been considering, this is crazy, I mean don’t, don’t you think we can work on this?",success,weak,sadness,surprise
1654,Is it okay if I finish the apple juice?,Is it okay if I try the apple juice?,success,weak,neutral,neutral
1656,"Umm, honey, look he just came over to....","Umm, honey, look he just arrived over to....",success,weak,neutral,surprise
1658,"Hey, dinosaur guy, look at you, so sad. Come dance.","Hey, dinosaur guy, look at you, so down. Come dance.",success,weak,neutral,sadness
1660,"Hey, you don’t have to smile. You just have to dance.","Hey, you don’t have to smile. You just have to move.",success,weak,neutral,neutral
1661,"Look, I don’t feel like dancing, I feel like having a drink. Okay?","Look, I don’t feel like dancing, I feel like having a snack. Okay?",success,weak,sadness,neutral
1665,"Okay.  Oh wait! Umm, did you send those contracts to Milan?","Okay.  Oh hold! Umm, did you send those contracts to Milan?",success,weak,surprise,surprise
1667,"No seriously, y’know the contracts I gave you, did you overnight them?","No seriously, y’know the contracts I sent you, did you overnight them?",success,weak,fear,neutral
1669,Okay please tell me that this is just one of your jokes that you do that I don’t get.,Okay please tell me that this is just one of your remarks that you do that I don’t get.,success,weak,joy,anger
1671,"Y’know, like the thing when you put the phone in your pants?","Y’know, like the thing when you place the phone in your pants?",success,weak,disgust,neutral
1675,Those contracts absolutely had to go out today!,Those documents absolutely had to go out today!,success,weak,anger,anger
1676,"Rach, I’m sorry, but you didn’t give me any contracts!","Rach, I’m sorry, but you didn’t give me any tasks!",success,weak,surprise,anger
1677,Yes I did! And I put a little,Yes I did! And I put a bit,success,weak,anger,joy
1678,"I’m telling you, you never gave them to me.","I’m telling you, you hardly gave them to me.",success,weak,neutral,anger
1679,"Y’know what Tag, if we went down to the office you would see those contracts sitting on your desk.","Y’know what Tag, if we went down to the office you would see those contracts sitting on your table.",success,weak,anger,neutral
1680,"No, I would see you looking embarrassed because they are","No, I would see you looking flustered because they are",success,weak,anger,sadness
1681,Or maybe you would see me looking embarrassed because you are talking on the phone with your crotch!,Or maybe you would see me looking embarrassed because you are talking on the phone with your lap!,success,weak,disgust,anger
1684,Okay I understand.  I wouldn’t want to be proved wrong either.,Okay I understand. I wouldn’t want to be proved wrong too.,success,weak,neutral,neutral
1685,Okay get your coat!  Oh! When did you unhook this?  Nice work!,Okay get your coat! Oh! When did you unhook this? Good work!,success,weak,joy,joy
1687,Nice to meet you.,Nice to greet you.,success,weak,neutral,neutral
1688,Oh and I need to talk to you.,Oh and I need to speak to you.,success,weak,neutral,neutral
1694,"Little baby girl Chandler, where I have heard that before?","Little baby girl Chandler, where I have heard that previously?",success,weak,neutral,surprise
1699,See that’s where I think that you’re wrong. We’ve been playing these babies man for man. we should really be playing a zone defense.,See that’s where I think that you’re mistaken. We’ve been playing these babies man for man. we should really be playing a zone defense.,success,weak,neutral,anger
1715,Remember when you where a kid and your Mom would drop you off at the movies with a jar of jam and a little spoon?,Remember when you where a kid and your Mom would leave you off at the movies with a jar of jam and a little spoon?,success,weak,neutral,neutral
1720,You talked to him. Are you crazy?,You talked to him. Are you serious?,success,weak,surprise,surprise
1727,"Thank you, I need that.","Thank you, I appreciate that.",success,weak,joy,neutral
1730,It's nine o'clock in the morning!,It's nine o'clock in the day!,success,weak,surprise,anger
1731,Can I help you?,Can I assist you?,success,weak,neutral,neutral
1734,"Oh, you’re kidding me!","Oh, you’re joking me!",success,weak,anger,surprise
1735,"All-all right, well make sure you tell him that Joey Tribbiani stopped by to drop off all of these clothes.","All-all right, well make sure you inform him that Joey Tribbiani stopped by to drop off all of these clothes.",success,weak,neutral,neutral
1746,"Oh my—This is so embarrassing. Oh my God, I’m never gonna get massaged again!","Oh my—This is so embarrassing. Oh my God, I’m rarely gonna get massaged again!",success,weak,fear,sadness
1747,"No, you can’t let this stop you from getting massages!","No, you can’t let this stop you from getting breaks!",success,weak,sadness,anger
1748,"No look, I have, I have lots of clients that make the same noises you do!","No look, I have, I have lots of clients that create the same noises you do!",success,weak,neutral,anger
1750,"Well not clients, lovers. But let’s just y’know, try it again. Come back and-and we’ll work through it.","Well not clients, lovers. But let’s just y’know, attempt it again. Come back and-and we’ll work through it.",success,weak,neutral,neutral
1754,"Great! Okay, if you’ll just excuse me.  So, did you hear something you liked?","Fine! Okay, if you’ll just excuse me. So, did you hear something you liked?",success,weak,joy,joy
1755,"Thanks for the coffee, or bedankt voor de koffie, Gunter.","Thanks for the drink, or bedankt voor de koffie, Gunter.",success,weak,neutral,neutral
1758,"Hey Ross! Listen, do you want to go see that new Imax movie on tide pools?","Hey Ross! Listen, do you want to go see that recent Imax movie on tide pools?",success,weak,joy,joy
1760,"No. But I got Knicks tickets for you, me, and Chandler.","No. But I got basketball tickets for you, me, and Chandler.",success,weak,neutral,neutral
1765,I understand: who would cancel an actual date to go to a fake bachelor party?,I understand: who would postpone an actual date to go to a fake bachelor party?,success,weak,neutral,surprise
1766,I’m sorry I gotta cancel tonight baby,I’m sorry I gotta postpone tonight baby,success,weak,sadness,sadness
1768,"Well umm, that one is pretty but uh, I just, I just love this fabric  Sorry.","Well umm, that one is pretty but uh, I just, I just like this fabric Sorry.",success,weak,neutral,joy
1769,"Oh don't be sorry, that's part of your job here to give your opinions and then I take credit for them--I'm kidding.","Oh don't be concerned, that's part of your job here to give your opinions and then I take credit for them--I'm kidding.",success,weak,neutral,neutral
1771,"Oh, what a fun office.","Oh, what a pleasant office.",success,weak,joy,joy
1773,"So what do you say we take a break, we go outside, and we'll figure this out when we come back?","So what do you say we take a pause, we go outside, and we'll figure this out when we come back?",success,weak,neutral,neutral
1775,"Oh no, my dad's a doctor and he would always tell me just horror stories……about ghosts and goblins who totally supported the princess's right to smoke.","Oh no, my dad's a doctor and he would always tell me just horror stories......about stories and goblins who totally supported the princess's right to smoke.",success,weak,neutral,neutral
1779,"Peach pit. That night we, uh- we had-","Peach core. That night we, uh- we had-",success,weak,neutral,neutral
1781,"Actually, nectarines, but basically...","Actually, fruit, but basically...",success,weak,neutral,neutral
1782,Could've been a peach.,Might've been a peach.,success,weak,neutral,neutral
1783,"Then, uh, then we got dressed, and I-I... I walked her to the-  -the bus stop... I'm fine.","Then, uh, then we got dressed, and I-I... I escorted her to the-  -the bus stop... I'm fine.",success,weak,neutral,neutral
1784,"Hey, that woman's got an ass like Carol's!  What? Thought we were trying to find stuff.","Hey, that woman's got an ass like Carol's! What? Thought we were trying to see stuff.",success,weak,joy,surprise
1787,"Hands down, best Abbey I’ve ever seen.","Hands down, great Abbey I’ve ever seen.",success,weak,joy,joy
1793,To Put the Camera Away!!!,To Put the Camera Aside!!!,success,weak,anger,anger
1795,"Y'know, I can't believe I'm getting my nails done!  And","Y'know, I can't believe I'm getting my hair done! And",success,weak,surprise,joy
1796,"Chandler, there’s a guy right over there.","Chandler, there’s a guy right near there.",success,weak,neutral,neutral
1797,That’s a mailman! That’s,That’s a delivery! That’s,success,weak,surprise,surprise
1805,"Do you remember when you first came here, how you spent two weeks getting trained by another waitress?","Do you remember when you first came here, how you spent two weeks getting guided by another waitress?",success,weak,neutral,neutral
1806,"Oh, sure! Do you need me to train somebody new?","Oh, sure! Do you want me to train somebody new?",success,weak,joy,neutral
1807,"Good one. Actually, ah, Terry wants you to take the training again, whenever.","Good one. Actually, ah, someone wants you to take the training again, whenever.",success,weak,neutral,neutral
1812,"No, the little girl creeps me out.","No, the little girl bothers me out.",success,weak,anger,disgust
1817,This is going in your book?,This is going in your journal?,success,weak,surprise,surprise
1818,"Yeah, it’s about relationships. Y’know? The traps, the pitfalls, what not to do, keep going. This stuff is great!","Yeah, it’s about relationships. Y’know? The traps, the pitfalls, what not to do, keep going. This stuff is good!",success,weak,joy,joy
1820,And how none of it matters when the people really love each other.,And how none of it counts when the people really love each other.,success,weak,neutral,neutral
1824,"Okay, why don’t we all uh,  open our books to page 23.","Okay, why don’t we all uh, open our books to section 23.",success,weak,neutral,neutral
1825,Where…  Where you will see…a uh…a bunch of uh…red spots.,Where... Where you will see...a uh...a bunch of uh...red marks.,success,weak,neutral,neutral
1826,"Okay,  umm, why don’t, why don’t you all start to read, while I—","Okay, umm, why don’t, why don’t you all start to scan, while I—",success,weak,neutral,neutral
1829,Hey! Y'know that teacher who had a baby with her student?,Hey! Y'know that teacher who had a baby with her colleague?,success,weak,neutral,anger
1831,Miss? May I help you?,Miss? Can I help you?,success,weak,neutral,neutral
1833,"But after I unpacked the boxes I wanted to do something nice for you, so, I-I-I cleaned the apartment.","But after I unpacked the boxes I wanted to do something nice for you, so, I-I-I tidied the apartment.",success,weak,neutral,neutral
1836,Do you want me to be afraid of you?,Do you want me to be wary of you?,success,weak,neutral,anger
1838,"I mean gosh, Chandler what you did, it's, it's a wonderful thing and I really appreciate it.","I mean gosh, Chandler what you did, it's, it's a nice thing and I really appreciate it.",success,weak,joy,joy
1839,"I know I have this weird thing where I want everything to be in the perfect place, but I'd never expect you to worry about that.","I know I have this weird thing where I want everything to be in the perfect place, but I'd never ask you to worry about that.",success,weak,joy,neutral
1844,"Okay, that's it. I cannot make this decision! It is","Okay, that's it. I cannot make this choice! It is",success,weak,anger,anger
1845,"A Magic Eight ball?! You can't be serious, you can't make this decision with a toy!","A Magic Eight ball?! You can't be serious, you can't make this choice with a toy!",success,weak,disgust,anger
1847,"Well, I don't know what else to do.","Well, I don't know what more to do.",success,weak,sadness,sadness
1849,"So-so if anyone has-has a better suggestion, let's hear it!","So-so if anyone has-has a better suggestion, let's consider it!",success,weak,anger,joy
1851,"All right, don't be shy, any suggestion will do.","All right, don't be shy, any idea will do.",success,weak,anger,neutral
1854,"Magic 8 Ball, should I never see Rachel again?","Magic 8 Ball, should I rarely see Rachel again?",success,weak,neutral,sadness
1856,Later is not good enough.,Soon is not good enough.,success,weak,anger,neutral
1866,"Can-can I get your autograph, I’m your biggest fan.","Can-can I get your autograph, I’m your biggest supporter.",success,weak,joy,neutral
1867,"I think she took it pretty well. You know Paolo's over there right now, so...","I think she took it pretty well. You know someone's over there right now, so...",success,weak,neutral,neutral
1869,"No-no, she kicked our butts. You could be on the Olympic standing-there team.","No-no, she bested our butts. You could be on the Olympic standing-there team.",success,weak,anger,anger
1871,"What are you still doing here? She just broke up with the guy, it's time for you to swoop in!","What are you still doing here? She just broke up with the guy, it's opportunity for you to swoop in!",success,weak,surprise,anger
1873,"Yes, now is when you swoop!","Yes, now is when you move!",success,weak,joy,joy
1874,"You gotta make sure that when Paolo walks out of there, the first guy Rachel sees is you, She's gotta know that you're everything he's not!","You gotta make sure that when Paolo walks out of there, the first guy Rachel sees is you, She's gotta know that you're everything he's different!",success,weak,joy,joy
1876,My Catholic friend is right.,My religious friend is right.,success,weak,neutral,neutral
1880,"Well, I just called Joshua","Well, I just called someone",success,weak,neutral,neutral
1881,"Oh, how did it go?","Oh, where did it go?",success,weak,sadness,neutral
1882,"Well, I did my best to convince him that I’m not some crazy girl who is dying to get married—I’m just going through a hard time.","Well, I did my best to convince him that I’m not some crazy girl who is dying to get married—I’m just going during a hard time.",success,weak,neutral,neutral
1883,What did he say?,What did he mention?,success,weak,neutral,neutral
1884,"Well uh, his answering machine was","Well uh, the answering machine was",success,weak,sadness,neutral
1885,"Ohh, sweetie!  Hey, I bet you anything that he’s gonna call you again.","Ohh, there! Hey, I bet you anything that he’s gonna call you again.",success,weak,sadness,joy
1886,"Yeah, maybe, but I don’t think I even care.","Yeah, maybe, but I don’t feel I even care.",success,weak,sadness,neutral
1887,I don’t think he’s the one I’m sad about.,I don’t think he’s the one I’m concerned about.,success,weak,sadness,sadness
1888,"Y’know, I know that I said that I am totally okay with Ross getting married, but as it turns out, I don’t think I’m handling it all that well.","Y’know, I know that I said that I am totally okay with Ross getting engaged, but as it turns out, I don’t think I’m handling it all that well.",success,weak,sadness,sadness
1893,"I guess I just figured that somewhere down the road, we would be on again.","I think I just figured that somewhere down the road, we would be on again.",success,weak,sadness,neutral
1894,Again. Y’know what? I think we all did.,Once. Y’know what? I think we all did.,success,weak,sadness,neutral
1897,It was in my room all night!,It was in my room all evening!,success,weak,anger,anger
1900,We’re trying to think!,We’re trying to consider!,success,weak,anger,surprise
1901,"This is the unit for you my friend. Sturdy construction, tons of storage compartments, some big enough to fit a grown man.","This is the unit for you my friend. Solid construction, tons of storage compartments, some big enough to fit a grown man.",success,weak,neutral,neutral
1905,"My roommate bet me five bucks that I couldn’t, and then he stuck a board through the handles that locked me in.","My roommate bet me five bucks that I couldn’t, and then he stuck a board through the arms that locked me in.",success,weak,neutral,neutral
1907,It was funny ‘til I started feeling like I was in a coffin.,It was amusing ‘til I started feeling like I was in a coffin.,success,weak,neutral,joy
1909,"Oh yeah?  If I can’t, I’ll knock five bucks off the price off the unit.","Oh yeah? If I can’t, I’ll knock five dollars off the price off the unit.",success,weak,anger,neutral
1911,Okay.  See?! I told ya!,Okay. See?! I mentioned ya!,success,weak,surprise,surprise
1912,"Sometimes I get in here just to get away from it! Hey, a nickel!!","Sometimes I get in here just to get away from it! Hey, a coin!!",success,weak,anger,joy
1918,"Yeah, we ended up spending the day together and had such a great time!","Yeah, we ended up spending the day together and had such a great day!",success,weak,joy,joy
1919,Why wouldn’t ya? Erin is great! Then-then there’s you guys.,Why wouldn’t ya? Erin is good! Then-then there’s you guys.,success,weak,joy,joy
1920,"Ohh, listen. I’ve got to get going. Today was great, thanks!","Ohh, listen. I’ve got to get going. Today was great, appreciated!",success,weak,joy,joy
1921,I think I brought back half of the beach in my hair. It was so much easier when I used to shave my head.,I think I brought back half of the sand in my hair. It was so much easier when I used to shave my head.,success,weak,anger,joy
1925,Because I think about shaving it all off again sometime.,Since I think about shaving it all off again sometime.,success,weak,neutral,neutral
1931,"Yeah, thank you Rachel, you are soo cool.","Yeah, thank you Rachel, you are really cool.",success,weak,joy,joy
1932,"Awww, stop. Come on. Now go shave that head!","Awww, stop. Come on. Now go shave that hair!",success,weak,neutral,anger
1934,"Oh, Monica. You are not still going over that thing.","Oh, Monica. You are not still going discussing that thing.",success,weak,sadness,neutral
1935,This woman's living my life.,This woman's living my routine.,success,weak,anger,joy
1937,"She's living my life, and she's doing it better than me!","She's experiencing my life, and she's doing it better than me!",success,weak,anger,anger
1939,She buys tickets for plays that I wanna see.,She buys tickets for events that I wanna see.,success,weak,anger,neutral
1940,"She, she buys clothes from stores that I'm intimidated by the sales people.","She, she buys clothes from places that I'm intimidated by the sales people.",success,weak,anger,neutral
1941,She spent three hundred dollars on art supplies.,She used three hundred dollars on art supplies.,success,weak,anger,sadness
1943,"Yeah, well I might be if I had the supplies! I mean, I could do all this stuff. Only I don't.","Yeah, well I might be if I had the materials! I mean, I could do all this stuff. Only I don't.",success,weak,anger,joy
1944,I can't believe you would actually say that. I would much rather be Mr.Peanut than Mr.Salty.,I can't think you would actually say that. I would much rather be Mr.Peanut than Mr.Salty.,success,weak,surprise,surprise
1946,"I don't know, you don't wanna mess with corn nuts. They're craaazy.","I don't know, you don't wanna mess with corn nuts. They're wild.",success,weak,neutral,disgust
1948,I can't believe it! He's looking right at us!,I can't imagine it! He's looking right at us!,success,weak,surprise,surprise
1949,"Oh, that is so sick.","Oh, that is so cool.",success,weak,disgust,sadness
1950,I feel violated. And not in a good way.,I feel violated. And quite in a good way.,success,weak,disgust,sadness
1951,"How can people do that?...  Oh, you guys, look! Ugly Naked Guy got gravity boots!","Why can people do that?... Oh, you guys, look! Ugly Naked Guy got gravity boots!",success,weak,surprise,surprise
1952,Man that was great! Huh? Can you believe how long we threw that ball around?,Man that was good! Huh? Can you believe how long we threw that ball around?,success,weak,joy,joy
1953,"Yeah, it is amazing it lasted that long.","Yeah, it is impressive it lasted that long.",success,weak,neutral,joy
1954,I know. My arm is killing me.,I know. My arm is hurting me.,success,weak,neutral,sadness
1958,"What. Oh no, you just rolled over the juice box.","What. Oh no, you just rolled past the juice box.",success,weak,sadness,surprise
1966,I’ve just been thinking about how my baby and I are gonna be all alone.,I’ve just been thinking about how my baby and I are gonna be all isolated.,success,weak,sadness,sadness
1967,What are you talking about alone? What about Ross?,What are you discussing about alone? What about Ross?,success,weak,surprise,surprise
1968,"Oh please, he’ll be with his real family, the twins and little miss new boobs.","Oh well, he’ll be with his real family, the twins and little miss new boobs.",success,weak,sadness,sadness
1969,"Okay, how long was I watching that woman?","Okay, how long was I watching that person?",success,weak,neutral,surprise
1970,"I’m just saying that y’know, someday Ross is gonna meet somebody and…he’s gonna have his own life. Right?","I’m just saying that y’know, someday Ross is gonna meet someone and...he’s gonna have his own life. Right?",success,weak,sadness,neutral
1971,"Yeah, I guess so.","Yeah, I think so.",success,weak,neutral,neutral
1972,I just never thought I would raise this baby all by myself. Pretty dumb huh?,I just never imagined I would raise this baby all by myself. Pretty dumb huh?,success,weak,sadness,surprise
1974,"I just found out this is Chandler’s office! Come on Toby, give me a hand!","I just found out this is Chandler’s workspace! Come on Toby, give me a hand!",success,weak,joy,surprise
1975,"Chandler, we said we would meet at the coffeehouse at six.","Chandler, we said we would gather at the coffeehouse at six.",success,weak,anger,neutral
1982,I know what time you said.,I know what moment you said.,success,weak,joy,neutral
1985,"You, get out of my shop!","You, get out of my place!",success,weak,anger,anger
1987,He went out with my wife!,He went out with my friend!,success,weak,anger,anger
1990,That’s my wife!!! Get out!,That’s my wife!!! Get away!,success,weak,anger,anger
1993,"Y’know you, really didn’t have to take me to the airport.","Y’know you, really didn’t have to drive me to the airport.",success,weak,neutral,neutral
1997,"Besides, somebody had to ride in that other taxi with the rest of your luggage, and your friends don’t really seem to care too much that you’re leaving.","Anyway, somebody had to ride in that other taxi with the rest of your luggage, and your friends don’t really seem to care too much that you’re leaving.",success,weak,sadness,neutral
1998,"Well, we’re really not that close.  Okay, so I guess this is uh, good-bye then.","Well, we’re really not that familiar. Okay, so I guess this is uh, good-bye then.",success,weak,neutral,neutral
2000,"No, I’m afraid I won’t be able to make love as well as him.","No, I’m afraid I won’t be ready to make love as well as him.",success,weak,anger,sadness
2001,"Yeah, I was going for the metaphor.","Yeah, I was going for the image.",success,weak,neutral,neutral
2002,"Yes, and I was saying the actual words.","Yes, and I was saying the actual things.",success,weak,neutral,neutral
2004,"We share a wall! So either he’s great in bed, or she just likes to agree with him a lot.","We have a wall! So either he’s great in bed, or she just likes to agree with him a lot.",success,weak,neutral,neutral
2005,"Sweetie, with you it’s gonna be different. The sex is gonna be great, ‘cause you-you guys are in love.","Sweetie, with you it’s gonna be different. The sex is gonna be good, ‘cause you-you guys are in love.",success,weak,joy,joy
2015,"Here, come on, let’s ahh, let’s try it again.","Here, come on, let’s ahh, let’s attempt it again.",success,weak,neutral,neutral
2016,"Plus, it was, it was probably mostly my fault, anyway.","Plus, it was, it was probably mostly my mistake, anyway.",success,weak,sadness,sadness
2022,That’s really beautiful. What does it mean?,That’s really nice. What does it mean?,success,weak,joy,joy
2023,"Please, clean my beakers. I don’t get out of the lab much.","Kindly, clean my beakers. I don’t get out of the lab much.",success,weak,neutral,sadness
2024,"That’s good. I got to admit, I thought it was something else.","That’s good. I got to concede, I thought it was something else.",success,weak,joy,neutral
2025,"Yeah, I… Well I really actually wanted to say umm, that, but um, I figured I probably shouldn’t because y’know, I…have to leave.","Yeah, I... Well I really actually wanted to say umm, that, but um, I thought I probably shouldn’t because y’know, I...have to leave.",success,weak,neutral,neutral
2031,"Yeah, I-I heard.  I think it’s great!  Ohh, I’m so happy for you!","Yeah, I-I heard. I think it’s good! Ohh, I’m so happy for you!",success,weak,joy,joy
2032,I can’t believe you’re getting married!,I can’t believe you’re getting engaged!,success,weak,joy,surprise
2037,I don’t know. Do-do you have any clothes on?,I don’t know. Do-do you have some clothes on?,success,weak,neutral,neutral
2042,"I mean, I don’t remember much about last night, it was such a blur.","I mean, I don’t remember much about last night, it was such a haze.",success,weak,neutral,neutral
2043,Oh! I remember laughing! I laughed a lot.,Oh! I remember laughing! I laughed a bit.,success,weak,joy,joy
2045,"Ohh, I mean, we were really drunk. I’m just glad we didn’t do anything stupid.","Ohh, I mean, we were really drunk. I’m just relieved we didn’t do anything stupid.",success,weak,neutral,joy
2051,"Janice, what umm, what are you doing here?","Uh, what umm, what are you doing here?",success,weak,sadness,surprise
2057,"Yeah, and and, I'm just gonna pay for this with a check.","Yeah, and and, I'm just gonna pay for this with a card.",success,weak,neutral,neutral
2058,"Yeah, I know...  ..I'm I'm just not that bright either.","Yeah, I know...  ..I'm I'm just not that smart either.",success,weak,sadness,neutral
2059,"Hey, Mon, if you were hoping to sleep with Joshua the first time tonight, which one of these would you want to be wearing.","Hey, Mon, if you were hoping to sleep with Joshua the first time tonight, which one of these would you want to be choosing.",success,weak,neutral,neutral
2063,I’ve been waiting for this for months!,I’ve been waiting for this for weeks!,success,weak,joy,joy
2064,I got my hair coloured!,I got my hair trimmed!,success,weak,joy,joy
2065,I got new sheets!,I got new bedding!,success,weak,joy,joy
2067,What am I making him by the way?,What am I giving him by the way?,success,weak,neutral,anger
2068,"Well, you’re making him a frieze salad with goat cheese and pine nuts, wild nuts, wild rice, roast asparagus, and salmon au croup.","Well, you’re making him a frieze dish with goat cheese and pine nuts, wild nuts, wild rice, roast asparagus, and salmon au croup.",success,weak,neutral,neutral
2070,"Yeah, you were, but you decided to make salmon because you had some left over at the restaurant.","Yeah, you were, but you decided to make chicken because you had some left over at the restaurant.",success,weak,neutral,neutral
2071,"And then you realised if you  bitched about it, then you  would stop cooking, and you  would have to make your famous baked potato and Diet Coke.","And then you realised if you bitched about it, then you would stop cooking, and you would have to make your famous baked potato and light Coke.",success,weak,anger,neutral
2072,"Wow, I really get crabby when I cook.","Well, I really get crabby when I cook.",success,weak,surprise,surprise
2073,"Chandler! It happens to lots of guys! You-you-you were probably tired, you had a lot of champagne, don’t worry about it!","Chandler! It happens to lots of guys! You-you-you were perhaps tired, you had a lot of champagne, don’t worry about it!",success,weak,sadness,neutral
2074,"I’m not worried, I’m uh, I’m fascinated.","I’m not concerned, I’m uh, I’m fascinated.",success,weak,fear,neutral
2075,"Y’know it’s like uh, Biology!","Y’know it’s like uh, Science!",success,weak,neutral,joy
2077,"Check it out. Okay, I can play this when the guests are coming in. Okay.","Check it out. Okay, I can play this when the visitors are coming in. Okay.",success,weak,neutral,neutral
2079,"If you would’ve let me finish, it goes on to say that he’s probably not gay.","If you would’ve let me finish, it goes on to say that he’s possibly not gay.",success,weak,neutral,neutral
2080,You are falling fast asleep.,You are falling fast tired.,success,weak,neutral,neutral
2084,You are now completely asleep.,You are now completely resting.,success,weak,neutral,neutral
2085,You don’t need to smoke.,You don’t have to smoke.,success,weak,neutral,neutral
2087,"You are a strong, confident woman, who does not need to smoke.","You are a strong, capable woman, who does not need to smoke.",success,weak,neutral,neutral
2088,"A strong, confident woman.","A strong, capable woman.",success,weak,neutral,neutral
2089,"Thank you for your patience, you’re the next caller.","Thank you for your patience, you’re the next person.",success,weak,neutral,neutral
2091,Hey! Can you take a duck and a chick to the theatre?,Hey! Can you take a duck and a chick to the park?,success,weak,neutral,joy
2094,Okay. I just wanted them to hear it from somebody else.,Okay. I just wanted them to know it from somebody else.,success,weak,neutral,neutral
2095,So how are things going with Paul?,So how are matters going with Paul?,success,weak,neutral,neutral
2097,"Although y’know, he-he’s a private guy.","Although y’know, he-he’s a reserved guy.",success,weak,neutral,neutral
2098,"Y’know, I wish I could get him to open up a little bit, share some feelings.","Y’know, I wish I could get him to open up a little bit, express some feelings.",success,weak,sadness,neutral
2099,That’s easy! You just have to think of him as a-as a jar of pickles that won’t open.,That’s easy! You just have to think of him as a-as a jar of pickles that won’t budge.,success,weak,neutral,neutral
2100,So what are you saying.  I should run him under hot water and bang his head against a table?,So what are you saying. I should run him under hot tap and bang his head against a table?,success,weak,surprise,neutral
2101,No that’s what you do when you want to get the truth out of someone.,No that’s what you do when you want to get the facts out of someone.,success,weak,neutral,neutral
2104,"Okay, Ben, I won’t tell your daddy that you had ice cream for dinner, if you don’t tell about our little bonking incident.","Okay, Ben, I won’t tell your daddy that you had ice cream for supper, if you don’t tell about our little bonking incident.",success,weak,fear,neutral
2105,"Monica, number one, I don’t think Ben understands the concept of bribery, and number two, I...   What?!","Monica, number one, I don’t think Ben understands the notion of bribery, and number two, I...   What?!",success,weak,surprise,surprise
2106,You said number two.,You said option two.,success,weak,neutral,neutral
2107,I also said number one.,I simply said number one.,success,weak,neutral,neutral
2108,Remind me to review with you which pot is decaf and which is regular.,Remind me to review with you which pot is decaf and which is normal.,success,weak,neutral,neutral
2109,Can’t I just look at the handles on them?,Can’t I just look at the knobs on them?,success,weak,neutral,neutral
2113,"Because, I don’t care.","Because, I don’t mind.",success,weak,neutral,neutral
2117,I’m gonna give you my weeks notice.,I’m gonna offer you my weeks notice.,success,weak,sadness,neutral
2121,"Ohh, I mean it’s just so realistic!","Ohh, I mean it’s just so believable!",success,weak,joy,joy
